order_id,customer_id,order_date,product,category,quantity,unit_price,discount_pct,revenue
ORD181118,CUST0880,2024-05-14,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD476640,CUST0147,2024-01-11,Webcam HD,Peripherals,3,750000,5,2137500.0
ORD739340,CUST0014,2024-07-28,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD599727,CUST0219,2023-01-28,Wireless Headset,Audio,3,800000,0,2400000.0
ORD455045,CUST0041,2023-04-24,USB-C Hub,Accessories,4,350000,5,1330000.0
ORD926164,CUST0177,2023-11-29,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD316769,CUST0074,2024-02-14,Mechanical Keyboard,Peripherals,2,1200000,0,2400000.0
ORD828669,CUST0965,2024-01-21,Smart Speaker,Audio,2,900000,0,1800000.0
ORD489871,CUST0160,2024-01-15,Webcam HD,Peripherals,1,750000,10,675000.0
ORD957148,CUST0384,2024-11-19,Gaming Chair,Furniture,3,3200000,5,9120000.0
ORD495151,CUST0120,2023-03-26,Webcam HD,Peripherals,2,750000,5,1425000.0
ORD199039,CUST0142,2024-04-22,Wireless Headset,Audio,2,800000,5,1520000.0
ORD407522,CUST0224,2023-05-11,Smart Speaker,Audio,1,900000,0,900000.0
ORD136417,CUST0171,2023-01-31,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD437593,CUST0632,2024-08-17,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD160941,CUST0165,2024-07-26,Laptop Pro X1,Electronics,4,12000000,20,38400000.0
ORD455973,CUST0943,2023-02-01,Webcam HD,Peripherals,2,750000,10,1350000.0
ORD363575,CUST0182,2023-08-23,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD868303,CUST0076,2023-03-29,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD709510,CUST0138,2024-08-04,Webcam HD,Peripherals,2,750000,0,1500000.0
ORD867111,CUST0812,2023-03-10,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD964465,CUST0452,2024-03-17,4K Monitor,Electronics,3,4500000,10,12150000.0
ORD258554,CUST0714,2024-01-16,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD561849,CUST0009,2024-06-28,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD642358,CUST0020,2023-12-20,Smart Speaker,Audio,2,900000,5,1710000.0
ORD123178,CUST0117,2024-05-12,Mechanical Keyboard,Peripherals,4,1200000,15,4080000.0
ORD208644,CUST0052,2023-03-10,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD748238,CUST0174,2023-06-09,USB-C Hub,Accessories,1,350000,5,332500.0
ORD603148,CUST0443,2023-06-04,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD506478,CUST0055,2023-04-13,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD769037,CUST0226,2024-05-25,Laptop Pro X1,Electronics,1,12000000,10,10800000.0
ORD146371,CUST0017,2023-08-22,External SSD,Storage,3,1100000,5,3135000.0
ORD596372,CUST0169,2023-11-14,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD464211,CUST0114,2023-03-11,Smart Speaker,Audio,1,900000,5,855000.0
ORD745209,CUST0191,2023-02-23,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD511577,CUST0544,2024-02-12,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD529581,CUST0172,2024-05-01,Desk Lamp LED,Accessories,3,250000,20,600000.0
ORD899111,CUST0149,2024-12-07,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD206657,CUST0730,2023-10-15,Smart Speaker,Audio,1,900000,20,720000.0
ORD577678,CUST0205,2023-03-23,Wireless Headset,Audio,1,800000,0,800000.0
ORD172920,CUST0109,2024-08-21,USB-C Hub,Accessories,1,350000,5,332500.0
ORD781153,CUST0284,2024-10-12,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD155919,CUST0079,2023-01-06,Smart Speaker,Audio,4,900000,0,3600000.0
ORD783641,CUST0215,2024-08-20,Smart Speaker,Audio,4,900000,0,3600000.0
ORD566401,CUST0101,2024-07-02,Smart Speaker,Audio,4,900000,15,3060000.0
ORD345739,CUST0419,2024-04-25,Wireless Headset,Audio,3,800000,0,2400000.0
ORD378904,CUST0126,2023-05-23,Webcam HD,Peripherals,2,750000,0,1500000.0
ORD848072,CUST0299,2023-02-04,Desk Lamp LED,Accessories,3,250000,20,600000.0
ORD791145,CUST0037,2024-08-30,External SSD,Storage,3,1100000,5,3135000.0
ORD503460,CUST0048,2024-04-22,4K Monitor,Electronics,2,4500000,15,7650000.0
ORD559777,CUST0088,2023-01-03,Desk Lamp LED,Accessories,4,250000,20,800000.0
ORD759763,CUST0295,2024-04-12,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD185265,CUST0472,2023-05-13,4K Monitor,Electronics,2,4500000,5,8550000.0
ORD742453,CUST0109,2023-12-26,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD282992,CUST0411,2023-07-06,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD340456,CUST0019,2024-07-05,USB-C Hub,Accessories,3,350000,10,945000.0
ORD283097,CUST0159,2023-01-17,4K Monitor,Electronics,3,4500000,10,12150000.0
ORD614681,CUST0921,2024-09-07,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD201477,CUST0523,2024-06-08,Smart Speaker,Audio,3,900000,0,2700000.0
ORD824078,CUST0077,2023-12-31,External SSD,Storage,2,1100000,10,1980000.0
ORD577744,CUST0655,2024-11-10,Gaming Chair,Furniture,2,3200000,20,5120000.0
ORD763662,CUST0632,2024-05-18,Smart Speaker,Audio,2,900000,10,1620000.0
ORD880143,CUST0721,2024-09-09,Laptop Pro X1,Electronics,4,12000000,5,45600000.0
ORD853830,CUST0382,2024-01-05,Mechanical Keyboard,Peripherals,2,1200000,0,2400000.0
ORD407942,CUST0343,2024-05-16,Mechanical Keyboard,Peripherals,3,1200000,0,3600000.0
ORD189938,CUST0150,2024-10-29,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD628382,CUST0070,2023-01-26,Gaming Chair,Furniture,4,3200000,5,12160000.0
ORD840999,CUST0791,2023-04-10,Laptop Pro X1,Electronics,3,12000000,15,30600000.0
ORD980392,CUST0085,2023-04-20,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD479326,CUST0347,2023-04-18,Laptop Pro X1,Electronics,4,12000000,20,38400000.0
ORD200330,CUST0125,2024-05-18,Gaming Chair,Furniture,4,3200000,10,11520000.0
ORD433638,CUST0554,2024-07-27,4K Monitor,Electronics,3,4500000,0,13500000.0
ORD649653,CUST0006,2024-07-30,Desk Lamp LED,Accessories,3,500000,5,1425000.0
ORD663723,CUST0036,2024-03-19,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD811759,CUST0550,2023-12-19,Wireless Headset,Audio,1,800000,0,800000.0
ORD386141,CUST0021,2024-03-10,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD271966,CUST0138,2024-07-06,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD615907,CUST0280,2024-11-26,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD340681,CUST0411,2024-04-19,Smart Speaker,Audio,2,900000,0,1800000.0
ORD138131,CUST0311,2024-06-16,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD605365,CUST0836,2024-08-20,Webcam HD,Peripherals,2,750000,0,1500000.0
ORD707415,CUST0164,2023-03-18,Mechanical Keyboard,Peripherals,4,1200000,5,4560000.0
ORD821841,CUST0055,2023-09-24,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD217278,CUST0941,2023-06-09,4K Monitor,Electronics,4,4500000,15,15300000.0
ORD835048,CUST0180,2023-05-30,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD610798,CUST0024,2023-02-26,Laptop Pro X1,Electronics,4,12000000,10,43200000.0
ORD314075,CUST0164,2024-11-12,External SSD,Storage,1,1100000,5,1045000.0
ORD720121,CUST0142,2024-08-18,4K Monitor,Electronics,3,4500000,5,12825000.0
ORD768234,CUST0034,2024-10-13,USB-C Hub,Accessories,4,350000,10,1260000.0
ORD435475,CUST0057,2023-10-26,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD918180,CUST0089,2024-07-25,Mechanical Keyboard,Peripherals,3,1200000,0,3600000.0
ORD941554,CUST0120,2024-12-12,Webcam HD,Peripherals,3,750000,10,2025000.0
ORD350967,CUST0549,2023-07-18,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD359258,CUST0006,2024-03-08,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD792502,CUST0940,2024-06-07,4K Monitor,Electronics,3,4500000,0,13500000.0
ORD284348,CUST0060,2024-08-29,Smart Speaker,Audio,4,900000,5,3420000.0
ORD141182,CUST0412,2023-10-22,External SSD,Storage,2,1100000,10,1980000.0
ORD384307,CUST0302,2023-01-04,Gaming Chair,Furniture,1,3200000,15,2720000.0
ORD647327,CUST0231,2023-10-27,Wireless Headset,Audio,3,800000,0,2400000.0
ORD982373,CUST0170,2023-02-07,Mechanical Keyboard,Peripherals,3,1200000,15,3060000.0
ORD455698,CUST0197,2023-09-29,USB-C Hub,Accessories,4,350000,15,1190000.0
ORD386965,CUST0792,2023-06-18,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD218502,CUST0241,2024-06-13,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD421405,CUST0153,2024-01-15,Desk Lamp LED,Accessories,1,250000,5,237500.0
ORD605071,CUST0727,2023-11-02,Webcam HD,Peripherals,1,500000,0,500000.0
ORD745737,CUST0047,2023-05-13,Desk Lamp LED,Accessories,1,250000,5,237500.0
ORD964250,CUST0193,2024-01-30,USB-C Hub,Accessories,2,350000,0,700000.0
ORD860872,CUST0117,2023-10-29,USB-C Hub,Accessories,1,350000,0,350000.0
ORD232321,CUST0693,2024-03-29,Webcam HD,Peripherals,2,750000,10,1350000.0
ORD330324,CUST0059,2024-12-10,Smart Speaker,Audio,3,900000,0,2700000.0
ORD142530,CUST0650,2023-06-18,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD740416,CUST0065,2024-03-16,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD319288,CUST0501,2024-08-14,USB-C Hub,Accessories,3,350000,5,997500.0
ORD160384,CUST0998,2023-10-07,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD343244,CUST0241,2024-01-13,Mechanical Keyboard,Peripherals,2,1200000,5,2280000.0
ORD504982,CUST0456,2023-01-31,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD692247,CUST0826,2023-07-01,External SSD,Storage,2,1100000,10,1980000.0
ORD863421,CUST0220,2023-02-26,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD844401,CUST0035,2023-02-23,4K Monitor,Electronics,4,4500000,10,16200000.0
ORD802101,CUST0749,2024-01-10,Smart Speaker,Audio,4,900000,0,3600000.0
ORD558383,CUST0180,2024-07-09,Smart Speaker,Audio,2,900000,0,1800000.0
ORD791476,CUST0118,2023-03-18,Webcam HD,Peripherals,1,750000,15,637500.0
ORD597890,CUST0185,2023-02-12,Desk Lamp LED,Accessories,1,250000,0,250000.0
ORD832842,CUST0577,2023-11-03,Wireless Headset,Audio,2,800000,5,1520000.0
ORD778517,CUST0314,2024-01-29,Wireless Headset,Audio,2,800000,5,1520000.0
ORD631834,CUST0319,2023-03-22,Wireless Headset,Audio,2,800000,10,1440000.0
ORD894748,CUST0199,2023-10-01,4K Monitor,Electronics,3,500000,0,1500000.0
ORD582640,CUST0107,2024-04-07,4K Monitor,Electronics,3,4500000,10,12150000.0
ORD834042,CUST0114,2024-03-07,Desk Lamp LED,Accessories,4,250000,5,950000.0
ORD260636,CUST0430,2023-08-02,Wireless Headset,Audio,3,800000,15,2040000.0
ORD838322,CUST0020,2024-01-24,Smart Speaker,Audio,3,900000,0,2700000.0
ORD231086,CUST0858,2023-12-26,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD255154,CUST0178,2023-12-21,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD913297,CUST0084,2023-03-16,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD942235,CUST0328,2023-06-15,Gaming Chair,Furniture,2,3200000,10,5760000.0
ORD833210,CUST0192,2024-11-14,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD215729,CUST0083,2023-10-25,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD982890,CUST0992,2023-09-03,4K Monitor,Electronics,3,4500000,0,13500000.0
ORD892554,CUST0002,2024-11-15,Smart Speaker,Audio,3,900000,0,2700000.0
ORD104708,CUST0541,2024-03-04,Webcam HD,Peripherals,3,750000,20,1800000.0
ORD226875,CUST0159,2023-02-10,USB-C Hub,Accessories,3,350000,10,945000.0
ORD214883,CUST0424,2023-01-19,Gaming Chair,Furniture,2,3200000,10,5760000.0
ORD467209,CUST0033,2023-09-08,Wireless Headset,Audio,3,800000,0,2400000.0
ORD420838,CUST0935,2024-10-04,Smart Speaker,Audio,3,900000,0,2700000.0
ORD282434,CUST0131,2023-04-03,USB-C Hub,Accessories,3,350000,15,892500.0
ORD321257,CUST0186,2023-02-17,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD797371,CUST0280,2023-09-13,Webcam HD,Peripherals,2,750000,0,1500000.0
ORD259331,CUST0183,2024-07-30,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD712026,CUST0194,2024-10-09,Laptop Pro X1,Electronics,3,500000,5,1425000.0
ORD899058,CUST0698,2024-10-10,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD517876,CUST0023,2023-11-01,Mechanical Keyboard,Peripherals,2,1200000,10,2160000.0
ORD258747,CUST0433,2024-02-09,Wireless Headset,Audio,4,500000,0,2000000.0
ORD947839,CUST0039,2024-05-25,4K Monitor,Electronics,2,4500000,5,8550000.0
ORD457659,CUST0710,2023-07-20,4K Monitor,Electronics,1,4500000,5,4275000.0
ORD824036,CUST0014,2024-09-20,Wireless Headset,Audio,3,800000,0,2400000.0
ORD487581,CUST0136,2023-01-16,Webcam HD,Peripherals,1,750000,5,712500.0
ORD906192,CUST0908,2023-02-27,Laptop Pro X1,Electronics,1,12000000,10,10800000.0
ORD483703,CUST0037,2024-07-29,Smart Speaker,Audio,2,900000,15,1530000.0
ORD732338,CUST0184,2024-07-20,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD282414,CUST0097,2024-10-01,Wireless Headset,Audio,3,800000,0,2400000.0
ORD176848,CUST0092,2023-12-06,Webcam HD,Peripherals,3,750000,5,2137500.0
ORD573851,CUST0154,2024-04-18,Wireless Headset,Audio,3,800000,0,2400000.0
ORD924979,CUST0634,2024-06-17,Desk Lamp LED,Accessories,3,250000,5,712500.0
ORD785644,CUST0025,2024-07-03,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD995420,CUST0057,2023-06-26,Wireless Headset,Audio,2,800000,15,1360000.0
ORD223031,CUST0029,2024-12-01,External SSD,Storage,3,1100000,15,2805000.0
ORD961316,CUST0015,2024-08-16,Desk Lamp LED,Accessories,3,250000,20,600000.0
ORD267248,CUST0681,2024-09-22,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD116838,CUST0089,2024-02-22,Wireless Headset,Audio,1,800000,20,640000.0
ORD419346,CUST0160,2024-05-04,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD874393,CUST0677,2024-08-19,Smart Speaker,Audio,1,900000,0,900000.0
ORD101825,CUST0359,2024-04-07,External SSD,Storage,4,1100000,0,4400000.0
ORD371102,CUST0073,2024-10-06,Webcam HD,Peripherals,3,750000,5,2137500.0
ORD701109,CUST0162,2024-07-25,Desk Lamp LED,Accessories,3,250000,5,712500.0
ORD874815,CUST0262,2024-05-29,Mechanical Keyboard,Peripherals,1,1200000,5,1140000.0
ORD769773,CUST0190,2023-09-27,Smart Speaker,Audio,1,500000,15,425000.0
ORD700628,CUST0071,2023-05-01,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD897228,CUST0107,2023-04-08,Webcam HD,Peripherals,1,750000,0,750000.0
ORD906955,CUST0170,2023-08-29,Wireless Headset,Audio,3,800000,5,2280000.0
ORD423121,CUST0924,2023-05-23,4K Monitor,Electronics,2,4500000,5,8550000.0
ORD859838,CUST0126,2024-01-31,Webcam HD,Peripherals,3,750000,5,2137500.0
ORD528546,CUST0678,2024-04-03,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD470063,CUST0961,2023-09-11,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD287884,CUST0546,2024-04-14,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD702083,CUST0008,2024-01-05,USB-C Hub,Accessories,1,350000,5,332500.0
ORD163128,CUST0065,2024-10-08,External SSD,Storage,2,1100000,10,1980000.0
ORD768487,CUST0613,2023-11-06,Laptop Pro X1,Electronics,2,12000000,10,21600000.0
ORD876890,CUST0785,2023-03-10,Smart Speaker,Audio,2,900000,10,1620000.0
ORD356680,CUST0075,2024-05-27,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD541192,CUST0365,2023-01-30,External SSD,Storage,4,1100000,0,4400000.0
ORD749958,CUST0157,2023-03-30,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD191123,CUST0212,2024-05-26,Smart Speaker,Audio,1,900000,0,900000.0
ORD872092,CUST0024,2024-07-27,Webcam HD,Peripherals,1,750000,10,675000.0
ORD503485,CUST0127,2024-03-19,Mechanical Keyboard,Peripherals,4,1200000,5,4560000.0
ORD670669,CUST0038,2024-03-23,4K Monitor,Electronics,1,4500000,5,4275000.0
ORD554747,CUST0680,2024-07-02,Smart Speaker,Audio,3,900000,0,2700000.0
ORD646076,CUST0192,2023-02-09,Smart Speaker,Audio,3,900000,0,2700000.0
ORD931579,CUST0337,2024-09-23,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD485096,CUST0543,2023-07-29,Mechanical Keyboard,Peripherals,4,1200000,10,4320000.0
ORD288727,CUST0091,2023-12-17,Desk Lamp LED,Accessories,3,250000,10,675000.0
ORD668225,CUST0081,2024-03-11,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD961636,CUST0116,2023-11-15,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD839176,CUST0310,2024-08-18,Smart Speaker,Audio,4,900000,0,3600000.0
ORD188295,CUST0019,2024-09-05,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD391494,CUST0183,2024-10-20,4K Monitor,Electronics,3,4500000,0,13500000.0
ORD186665,CUST0082,2023-08-06,Webcam HD,Peripherals,1,750000,5,712500.0
ORD118277,CUST0848,2023-11-26,Smart Speaker,Audio,4,900000,20,2880000.0
ORD484938,CUST0699,2023-06-04,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD109201,CUST0068,2023-02-20,Wireless Headset,Audio,3,800000,0,2400000.0
ORD480213,CUST0173,2024-08-04,Mechanical Keyboard,Peripherals,2,1200000,0,2400000.0
ORD638738,CUST0881,2024-05-16,External SSD,Storage,1,1100000,0,1100000.0
ORD580324,CUST0068,2023-05-03,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD198901,CUST0504,2024-04-20,Laptop Pro X1,Electronics,1,12000000,5,11400000.0
ORD234400,CUST0186,2023-05-12,Gaming Chair,Furniture,1,3200000,10,2880000.0
ORD331601,CUST0052,2023-02-20,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD355019,CUST0752,2023-12-30,Desk Lamp LED,Accessories,3,250000,5,712500.0
ORD837897,CUST0862,2023-01-14,Wireless Headset,Audio,4,800000,5,3040000.0
ORD811423,CUST0637,2023-12-29,Wireless Headset,Audio,1,800000,15,680000.0
ORD859509,CUST0466,2024-05-13,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD385725,CUST0598,2024-08-15,Wireless Headset,Audio,2,800000,0,1600000.0
ORD925535,CUST0794,2023-08-02,Webcam HD,Peripherals,3,500000,0,1500000.0
ORD388351,CUST0219,2024-11-11,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD257873,CUST0174,2023-04-02,4K Monitor,Electronics,4,4500000,15,15300000.0
ORD350714,CUST0064,2023-09-30,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD958753,CUST0178,2024-01-02,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD865573,CUST0148,2023-10-25,Webcam HD,Peripherals,1,750000,0,750000.0
ORD281613,CUST0142,2023-05-06,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD249389,CUST0084,2023-08-10,External SSD,Storage,4,1100000,10,3960000.0
ORD820790,CUST0088,2024-11-01,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD442873,CUST0283,2024-12-21,Laptop Pro X1,Electronics,2,12000000,0,24000000.0
ORD427717,CUST0693,2023-05-08,Mechanical Keyboard,Peripherals,2,1200000,0,2400000.0
ORD782177,CUST0252,2024-07-09,Webcam HD,Peripherals,2,750000,5,1425000.0
ORD201173,CUST0506,2024-09-11,Smart Speaker,Audio,2,900000,0,1800000.0
ORD248455,CUST0139,2024-09-01,Gaming Chair,Furniture,3,3200000,15,8160000.0
ORD815883,CUST0397,2023-04-24,Laptop Pro X1,Electronics,4,12000000,5,45600000.0
ORD536196,CUST0062,2023-01-06,External SSD,Storage,4,1100000,0,4400000.0
ORD558480,CUST0072,2024-09-02,Smart Speaker,Audio,1,900000,5,855000.0
ORD891744,CUST0274,2024-07-17,Smart Speaker,Audio,4,900000,0,3600000.0
ORD848112,CUST0356,2023-02-21,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD282277,CUST0787,2023-01-11,Gaming Chair,Furniture,4,3200000,10,11520000.0
ORD615131,CUST0176,2023-03-22,Gaming Chair,Furniture,2,3200000,0,6400000.0
ORD985691,CUST0059,2023-10-20,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD279508,CUST0681,2024-02-02,4K Monitor,Electronics,3,4500000,0,13500000.0
ORD318565,CUST0033,2024-01-10,Wireless Headset,Audio,4,800000,5,3040000.0
ORD757025,CUST0053,2023-06-12,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD126866,CUST0499,2024-01-21,Smart Speaker,Audio,3,900000,0,2700000.0
ORD564843,CUST0968,2023-03-24,Wireless Headset,Audio,1,800000,10,720000.0
ORD709342,CUST0557,2023-02-20,Wireless Headset,Audio,4,800000,0,3200000.0
ORD774567,CUST0052,2024-06-21,Smart Speaker,Audio,4,900000,0,3600000.0
ORD689487,CUST0059,2024-09-11,Webcam HD,Peripherals,1,750000,0,750000.0
ORD654236,CUST0134,2024-12-18,Webcam HD,Peripherals,2,750000,20,1200000.0
ORD309002,CUST0101,2024-03-22,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD292535,CUST0652,2023-05-06,Mechanical Keyboard,Peripherals,4,1200000,5,4560000.0
ORD320079,CUST0449,2023-10-24,Wireless Headset,Audio,4,800000,0,3200000.0
ORD443063,CUST0051,2024-04-14,4K Monitor,Electronics,3,4500000,20,10800000.0
ORD845543,CUST0057,2024-11-10,Laptop Pro X1,Electronics,3,12000000,5,34200000.0
ORD721618,CUST0904,2024-11-16,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD958886,CUST0313,2024-12-24,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD233943,CUST0007,2023-05-23,Mechanical Keyboard,Peripherals,2,1200000,0,2400000.0
ORD468052,CUST0172,2023-11-24,Smart Speaker,Audio,3,900000,5,2565000.0
ORD455923,CUST0120,2024-05-29,USB-C Hub,Accessories,3,350000,5,997500.0
ORD184661,CUST0120,2023-09-15,Smart Speaker,Audio,3,900000,10,2430000.0
ORD737462,CUST0004,2023-09-12,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD509421,CUST0882,2023-07-04,Laptop Pro X1,Electronics,2,12000000,5,22800000.0
ORD863127,CUST0191,2024-11-04,External SSD,Storage,4,1100000,5,4180000.0
ORD436644,CUST0095,2024-09-20,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD749689,CUST0022,2023-09-27,Smart Speaker,Audio,2,900000,0,1800000.0
ORD819713,CUST0121,2024-04-07,Webcam HD,Peripherals,3,750000,20,1800000.0
ORD787984,CUST0833,2024-11-11,Smart Speaker,Audio,4,900000,5,3420000.0
ORD947122,CUST0358,2024-04-15,4K Monitor,Electronics,1,4500000,15,3825000.0
ORD424377,CUST0131,2023-06-09,USB-C Hub,Accessories,3,350000,5,997500.0
ORD440399,CUST0026,2024-01-24,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD754529,CUST0142,2023-09-24,Desk Lamp LED,Accessories,1,250000,10,225000.0
ORD182445,CUST0195,2024-07-22,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD759409,CUST0514,2024-05-29,External SSD,Storage,3,1100000,15,2805000.0
ORD725058,CUST0816,2024-05-27,Smart Speaker,Audio,1,900000,0,900000.0
ORD112366,CUST0162,2023-06-01,Desk Lamp LED,Accessories,2,250000,5,475000.0
ORD709668,CUST0133,2023-08-01,Smart Speaker,Audio,4,900000,0,3600000.0
ORD846256,CUST0375,2024-04-14,Webcam HD,Peripherals,3,750000,10,2025000.0
ORD193593,CUST0083,2024-06-28,Smart Speaker,Audio,1,900000,0,900000.0
ORD426727,CUST0669,2023-07-05,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD819968,CUST0183,2023-11-28,Desk Lamp LED,Accessories,1,250000,0,250000.0
ORD684944,CUST0152,2024-12-29,Mechanical Keyboard,Peripherals,3,1200000,0,3600000.0
ORD564657,CUST0007,2024-09-05,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD784440,CUST0295,2023-02-08,Desk Lamp LED,Accessories,1,250000,5,237500.0
ORD410748,CUST0201,2023-10-20,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD270386,CUST0167,2024-12-27,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD428141,CUST0063,2023-10-20,Wireless Headset,Audio,3,800000,0,2400000.0
ORD684352,CUST0109,2023-08-18,Smart Speaker,Audio,4,900000,5,3420000.0
ORD463298,CUST0980,2024-12-02,USB-C Hub,Accessories,2,350000,15,595000.0
ORD873812,CUST0035,2024-12-19,Smart Speaker,Audio,1,900000,5,855000.0
ORD273808,CUST0191,2023-06-02,Smart Speaker,Audio,4,900000,10,3240000.0
ORD265189,CUST0042,2024-09-26,Gaming Chair,Furniture,2,500000,0,1000000.0
ORD128063,CUST0930,2024-07-10,Laptop Pro X1,Electronics,3,12000000,15,30600000.0
ORD408135,CUST0919,2024-09-06,4K Monitor,Electronics,4,4500000,10,16200000.0
ORD118405,CUST0102,2023-01-29,Smart Speaker,Audio,2,900000,0,1800000.0
ORD405383,CUST0282,2023-06-26,Webcam HD,Peripherals,2,750000,10,1350000.0
ORD882170,CUST0041,2023-05-15,Desk Lamp LED,Accessories,2,250000,20,400000.0
ORD602542,CUST0525,2023-07-26,Gaming Chair,Furniture,1,3200000,15,2720000.0
ORD177080,CUST0194,2023-02-05,4K Monitor,Electronics,4,4500000,15,15300000.0
ORD833833,CUST0095,2023-08-28,Wireless Headset,Audio,4,800000,0,3200000.0
ORD708544,CUST0048,2023-04-02,Webcam HD,Peripherals,1,750000,5,712500.0
ORD985209,CUST0306,2023-06-24,Laptop Pro X1,Electronics,1,500000,0,500000.0
ORD147285,CUST0385,2024-11-24,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD679565,CUST0110,2024-11-20,USB-C Hub,Accessories,1,350000,0,350000.0
ORD771207,CUST0827,2023-02-15,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD478870,CUST0196,2024-04-06,Gaming Chair,Furniture,1,3200000,0,3200000.0
